original_author,year,opposition,other,ruling,polarity_yearly
newslaundry,2023.0,128,7,3,-0.9541984732824428
nijunction,2020.0,0,6,67,1.0
nijunction,2021.0,3,24,557,0.9892857142857143
nijunction,2022.0,2,74,906,0.9955947136563876
nijunction,2023.0,0,20,474,1.0
nikhat_92,2023.0,1,0,0,-1.0
nildeoreIAS,2020.0,156,11,142,-0.04697986577181208
nildeoreIAS,2021.0,48,10,25,-0.3150684931506849
nildeoreIAS,2022.0,10,0,6,-0.25
nildeoreIAS,2023.0,1,0,0,-1.0
nirwamehta,2020.0,0,0,2,1.0
nirwamehta,2021.0,6,39,156,0.9259259259259259
nirwamehta,2022.0,1,18,127,0.984375
nirwamehta,2023.0,0,1,5,1.0
nishasinghji,2020.0,827,26,8,-0.9808383233532935
nishasinghji,2021.0,1128,561,17,-0.9703056768558952
nishasinghji,2022.0,448,90,4,-0.9823008849557522
nishasinghji,2023.0,12,7,0,-1.0
nit_set,2020.0,76,2,1,-0.974025974025974
nit_set,2021.0,197,9,12,-0.8851674641148325
nit_set,2022.0,83,1,3,-0.9302325581395349
nit_set,2023.0,45,3,3,-0.875
nixxin,2020.0,52,0,0,-1.0
nixxin,2021.0,72,3,7,-0.8227848101265823
nixxin,2022.0,11,0,4,-0.4666666666666667
nixxin,2023.0,5,0,0,-1.0
njalva,2020.0,395,5,1,-0.9949494949494949
njalva,2021.0,1279,66,9,-0.9860248447204969
njalva,2022.0,138,10,1,-0.9856115107913669
njalva,2023.0,1,0,0,-1.0
noconversion,2020.0,8,49,1449,0.9890185312285518
noconversion,2021.0,16,192,2614,0.9878326996197718
noconversion,2022.0,4,24,549,0.9855334538878843
noconversion,2023.0,4,97,576,0.9862068965517241
omthanvi,2020.0,1680,58,12,-0.9858156028368794
omthanvi,2021.0,2090,144,30,-0.9716981132075472
omthanvi,2022.0,1152,84,30,-0.949238578680203
omthanvi,2023.0,144,25,6,-0.92
one_by_two,2020.0,172,15,3,-0.9657142857142857
one_by_two,2021.0,86,5,1,-0.9770114942528736
one_by_two,2022.0,73,13,6,-0.8481012658227848
one_by_two,2023.0,27,1,3,-0.8
orfonline,2020.0,64,11,91,0.17419354838709677
orfonline,2021.0,17,45,106,0.7235772357723578
orfonline,2022.0,11,15,69,0.725
orfonline,2023.0,9,2,35,0.5909090909090909
oyevivekk,2020.0,8,6,154,0.9012345679012346
oyevivekk,2021.0,13,9,307,0.91875
oyevivekk,2022.0,2,1,43,0.9111111111111111
oyevivekk,2023.0,1,0,1,0.0
pallavict,2020.0,30,3,550,0.896551724137931
pallavict,2021.0,20,356,1581,0.9750156152404748
pallavict,2022.0,275,326,4715,0.8897795591182365
pallavict,2023.0,239,317,2967,0.8509045539613225
pankajjha_,2020.0,1008,102,769,-0.1344963421496905
pankajjha_,2021.0,2041,312,783,-0.4454674220963173
pankajjha_,2022.0,444,104,392,-0.06220095693779904
pankajjha_,2023.0,51,10,72,0.17073170731707318
pantlp,2020.0,708,34,626,-0.06146926536731634
pantlp,2021.0,1041,182,867,-0.09119496855345911
pantlp,2022.0,809,214,536,-0.20297397769516728
pantlp,2023.0,355,83,97,-0.5707964601769911
paranjoygt,2020.0,315,13,2,-0.9873817034700315
paranjoygt,2021.0,478,22,20,-0.9196787148594378
paranjoygt,2022.0,151,10,7,-0.9113924050632911
paranjoygt,2023.0,302,31,7,-0.9546925566343042
parthpunter,2020.0,316,12,3,-0.9811912225705329
parthpunter,2021.0,286,16,8,-0.9455782312925171
parthpunter,2022.0,161,9,4,-0.9515151515151515
parthpunter,2023.0,74,2,1,-0.9733333333333334
patrika_mp,2020.0,59,2,12,-0.6619718309859155
patrika_mp,2021.0,66,6,11,-0.7142857142857143
patrika_mp,2022.0,3,1,9,0.5
patrika_mp,2023.0,0,0,4,1.0
payalmehta100,2020.0,178,19,542,0.5055555555555555
payalmehta100,2021.0,280,194,2386,0.7899474868717179
payalmehta100,2022.0,95,279,1086,0.8391193903471634
payalmehta100,2023.0,7,66,99,0.8679245283018868
pbhushan1,2020.0,9963,652,221,-0.956598586017282
pbhushan1,2021.0,10535,636,303,-0.9440856246539951
pbhushan1,2022.0,4485,438,164,-0.9294471929447193
pbhushan1,2023.0,6050,589,129,-0.9582456708205211
phdchamber,2020.0,9,2,99,0.8333333333333334
phdchamber,2021.0,14,5,70,0.6666666666666666
phdchamber,2022.0,9,11,58,0.7313432835820896
phdchamber,2023.0,1,0,19,0.9
pibchennai,2020.0,8,20,613,0.9742351046698873
pibchennai,2021.0,37,50,569,0.8778877887788779
pibchennai,2022.0,41,63,966,0.9185700099304865
pibchennai,2023.0,22,20,458,0.9083333333333333
ppbajpai,2020.0,4588,264,150,-0.9366821443647109
ppbajpai,2021.0,8490,875,297,-0.9324001365653807
ppbajpai,2022.0,2262,528,22,-0.9807355516637478
ppbajpai,2023.0,612,142,5,-0.9837925445705025
prabhatkhabar,2020.0,149,11,56,-0.45365853658536587
prabhatkhabar,2021.0,83,9,37,-0.38333333333333336
prabhatkhabar,2022.0,57,8,17,-0.5405405405405406
prabhatkhabar,2023.0,34,4,7,-0.6585365853658537
pradip103,2020.0,64,143,2168,0.942652329749104
pradip103,2021.0,47,150,2239,0.9588801399825022
pradip103,2022.0,17,51,918,0.9636363636363636
pradip103,2023.0,56,88,391,0.7494407158836689
prafullaketkar,2020.0,75,22,1337,0.8937677053824362
prafullaketkar,2021.0,10,76,1018,0.980544747081712
prafullaketkar,2022.0,4,25,335,0.976401179941003
prafullaketkar,2023.0,2,2,27,0.8620689655172413
prasannavishy,2020.0,14,7,568,0.9518900343642611
prasannavishy,2021.0,12,13,1012,0.9765625
prasannavishy,2022.0,1,12,325,0.9938650306748467
prasannavishy,2023.0,1,2,84,0.9764705882352941
prdjharkhand,2020.0,1298,31,8,-0.9877488514548239
prdjharkhand,2021.0,1124,30,4,-0.9929078014184397
prdjharkhand,2022.0,1200,69,3,-0.9950124688279302
prdjharkhand,2023.0,205,10,1,-0.9902912621359223
preetiagr123,2020.0,241,0,0,-1.0
preetiagr123,2021.0,485,9,1,-0.9958847736625515
preetiagr123,2022.0,500,29,1,-0.9960079840319361
preetiagr123,2023.0,311,6,0,-1.0
priyaakulkarni2,2020.0,8,6,377,0.9584415584415584
priyaakulkarni2,2021.0,1,85,311,0.9935897435897436
priyaakulkarni2,2022.0,1,23,186,0.9893048128342246
priyaakulkarni2,2023.0,1,3,42,0.9534883720930233
priyangpandey,2020.0,9,0,17,0.3076923076923077
priyangpandey,2021.0,15,0,29,0.3181818181818182
priyangpandey,2022.0,1,1,32,0.9393939393939394
priyangpandey,2023.0,0,0,2,1.0
promilagupta24,2020.0,176,3,0,-1.0
promilagupta24,2021.0,124,2,1,-0.984
promilagupta24,2022.0,144,10,1,-0.9862068965517241
promilagupta24,2023.0,61,2,0,-1.0
pudharionline,2020.0,39,11,14,-0.4716981132075472
pudharionline,2021.0,47,49,23,-0.34285714285714286
pudharionline,2022.0,33,63,12,-0.4666666666666667
pudharionline,2023.0,1,2,2,0.3333333333333333
puneetsinghlive,2020.0,475,15,4,-0.9832985386221295
puneetsinghlive,2021.0,2117,1679,112,-0.8995065051592642
puneetsinghlive,2022.0,8871,2159,502,-0.8928838152139122
puneetsinghlive,2023.0,2018,512,84,-0.9200761179828735
punjabkesari,2020.0,196,21,95,-0.3470790378006873
punjabkesari,2021.0,128,13,59,-0.3689839572192513
punjabkesari,2022.0,133,24,44,-0.5028248587570622
punjabkesari,2023.0,87,15,19,-0.6415094339622641
rachitseth,2020.0,1090,43,8,-0.9854280510018215
rachitseth,2021.0,3684,271,13,-0.9929672707600757
rachitseth,2022.0,1931,116,5,-0.9948347107438017
rachitseth,2023.0,447,19,5,-0.9778761061946902
rahulkanwal,2020.0,1029,112,553,-0.3008849557522124
rahulkanwal,2021.0,234,42,333,0.1746031746031746
rahulkanwal,2022.0,112,20,86,-0.13131313131313133
rahulkanwal,2023.0,22,4,33,0.2
rahulroushan,2020.0,55,34,1024,0.8980537534754403
rahulroushan,2021.0,42,66,1873,0.956135770234987
rahulroushan,2022.0,13,36,786,0.967459324155194
rahulroushan,2023.0,8,6,168,0.9090909090909091
raisinadialogue,2020.0,6,2,8,0.14285714285714285
raisinadialogue,2021.0,5,7,60,0.8461538461538461
raisinadialogue,2022.0,6,24,67,0.8356164383561644
raisinadialogue,2023.0,8,5,28,0.5555555555555556
rajeevdhyani,2020.0,109,5,0,-1.0
rajeevdhyani,2021.0,690,49,1,-0.9971056439942113
rajeevdhyani,2022.0,800,60,9,-0.9777503090234858
rajeevdhyani,2023.0,291,38,8,-0.9464882943143813
rajgopal88,2020.0,5,3,55,0.8333333333333334
rajgopal88,2021.0,3,9,134,0.9562043795620438
rajgopal88,2022.0,10,33,552,0.9644128113879004
rajgopal88,2023.0,0,1,51,1.0
rajivkhandekar,2020.0,145,47,12,-0.8471337579617835
rajivkhandekar,2021.0,43,23,0,-1.0
rajivkhandekar,2022.0,5,0,0,-1.0
rajshekharTOI,2020.0,11,10,304,0.9301587301587302
rajshekharTOI,2021.0,14,18,805,0.9658119658119658
rajtoday,2020.0,28,16,63,0.38461538461538464
rajtoday,2021.0,48,16,82,0.26153846153846155
rajtoday,2022.0,23,16,80,0.5533980582524272
rajtoday,2023.0,7,1,15,0.36363636363636365
rajuparulekar,2020.0,1888,267,24,-0.9748953974895398
rajuparulekar,2021.0,3768,401,10,-0.9947061937533086
rajuparulekar,2022.0,1525,160,9,-0.9882659713168188
rajuparulekar,2023.0,523,30,0,-1.0
rajyasabhatv,2020.0,34,5,120,0.5584415584415584
rajyasabhatv,2021.0,54,9,189,0.5555555555555556
ramanmann1974,2020.0,1847,306,36,-0.9617631439192778
ramanmann1974,2021.0,1163,109,60,-0.901880621422731
ramanmann1974,2022.0,562,96,8,-0.9719298245614035
ramanmann1974,2023.0,654,81,22,-0.9349112426035503
ramnikmann,2020.0,0,0,120,1.0
ramnikmann,2021.0,7,25,798,0.9826086956521739
ramnikmann,2022.0,1,18,186,0.9893048128342246
ramnikmann,2023.0,1,26,121,0.9836065573770492
ranjeetadadwal,2020.0,507,32,3,-0.9882352941176471
ranjeetadadwal,2021.0,941,82,7,-0.9852320675105485
ranjeetadadwal,2022.0,1424,161,7,-0.9902166317260657
ranjeetadadwal,2023.0,428,36,1,-0.9953379953379954
ranjeetnature,2020.0,1,2,0,-1.0
ranjeetnature,2021.0,1,10,1,0.0
ranjeetnature,2022.0,3,34,1,-0.5
ranjeetnature,2023.0,8,1,0,-1.0
ranvijaylive,2020.0,2837,160,186,-0.8769434336751571
ranvijaylive,2021.0,19687,1900,1407,-0.8665971366265288
ranvijaylive,2022.0,15350,2088,387,-0.9508165469911674
ranvijaylive,2023.0,4422,1028,80,-0.9644602398933807
rashtrapatibhvn,2020.0,670,468,9982,0.8742020277882088
rashtrapatibhvn,2021.0,1127,2298,34165,0.9361328346367449
rashtrapatibhvn,2022.0,884,2755,25782,0.9336983424585614
rashtrapatibhvn,2023.0,427,1301,9787,0.9163892696299197
ravi27kant,2020.0,89,5,0,-1.0
ravi27kant,2021.0,222,16,2,-0.9821428571428571
ravi27kant,2022.0,736,140,4,-0.9891891891891892
ravi27kant,2023.0,493,90,4,-0.9839034205231388
ravibhadoria,2020.0,32,23,1242,0.9497645211930926
ravibhadoria,2021.0,22,329,2078,0.979047619047619
ravibhadoria,2022.0,14,173,894,0.9691629955947136
ravibhadoria,2023.0,2,83,407,0.9902200488997555
ravishndtv,2020.0,16,0,2,-0.7777777777777778
ravishndtv,2021.0,1409,129,46,-0.9367697594501718
ravishndtv,2022.0,1251,171,40,-0.9380325329202169
ravishndtv,2023.0,2346,286,52,-0.9566305254378649
realDonaldTrump,2020.0,428,234,5750,0.8614438329556491
realDonaldTrump,2021.0,1,1,155,0.9871794871794872
realDonaldTrump,2022.0,0,0,4,1.0
realDonaldTrump,2023.0,1,0,0,-1.0
republic,2020.0,672,205,6387,0.809604759881003
republic,2021.0,353,180,2589,0.7600271923861319
republic,2022.0,611,297,2794,0.6411160058737151
republic,2023.0,396,137,978,0.42358078602620086
reshma_alam9,2020.0,1394,86,3,-0.9957050823192556
reshma_alam9,2021.0,1137,135,2,-0.9964881474978051
reshma_alam9,2022.0,55,4,0,-1.0
richaanirudh,2020.0,62,24,826,0.8603603603603603
richaanirudh,2021.0,84,70,1486,0.8929936305732484
richaanirudh,2022.0,49,44,689,0.8672086720867209
richaanirudh,2023.0,5,6,28,0.696969696969697
richapintoi,2021.0,69,58,63,-0.045454545454545456
richapintoi,2022.0,72,65,46,-0.22033898305084745
richapintoi,2023.0,15,7,17,0.0625
rishi_suri,2020.0,65,75,17,-0.5853658536585366
rishi_suri,2021.0,191,55,58,-0.5341365461847389
rishi_suri,2022.0,38,26,36,-0.02702702702702703
rishi_suri,2023.0,6,9,12,0.3333333333333333
rishibagree,2020.0,98,120,6089,0.9683206723775659
rishibagree,2021.0,167,705,17722,0.9813293085136117
rishibagree,2022.0,188,759,14956,0.9751716851558373
rishibagree,2023.0,65,738,4231,0.9697392923649907
rishikeshlaw,2020.0,322,6,0,-1.0
rishikeshlaw,2021.0,527,31,4,-0.9849340866290018
rishikeshlaw,2022.0,562,72,0,-1.0
rishikeshlaw,2023.0,38,1,0,-1.0
rohanduaT02,2021.0,98,63,1183,0.8469945355191257
rohanduaT02,2022.0,189,71,1010,0.6847372810675563
rohanduaT02,2023.0,45,38,413,0.8034934497816594
rohini_sgh,2020.0,8985,491,176,-0.9615762471345923
rohini_sgh,2021.0,18857,1704,595,-0.9388237713345672
rohini_sgh,2022.0,3853,515,85,-0.9568308786185881
rohini_sgh,2023.0,1353,178,55,-0.921875
rose_k01,2020.0,10,23,579,0.966044142614601
rose_k01,2021.0,20,26,1192,0.966996699669967
rose_k01,2022.0,10,29,1167,0.9830076465590484
rose_k01,2023.0,9,10,307,0.9430379746835443
rpbreakingnews,2020.0,477,16,180,-0.4520547945205479
rpbreakingnews,2021.0,591,152,211,-0.47381546134663344
rpbreakingnews,2022.0,290,86,268,-0.03942652329749104
rpbreakingnews,2023.0,84,25,46,-0.2923076923076923
rsrobin1,2020.0,67,7,39,-0.2641509433962264
rsrobin1,2021.0,88,28,76,-0.07317073170731707
rsrobin1,2022.0,42,12,59,0.16831683168316833
rsrobin1,2023.0,5,1,16,0.5238095238095238
rwac48,2020.0,369,26,8,-0.9575596816976127
rwac48,2021.0,521,63,28,-0.8979963570127505
rwac48,2022.0,142,7,3,-0.9586206896551724
rwac48,2023.0,73,2,1,-0.972972972972973
saahilmenghani,2020.0,1565,30,37,-0.9538077403245943
saahilmenghani,2021.0,3006,113,40,-0.9737360472751149
saahilmenghani,2022.0,242,15,1,-0.9917695473251029
saahilmenghani,2023.0,3,1,0,-1.0
saamTVnews,2020.0,21,5,2,-0.8260869565217391
saamTVnews,2021.0,142,77,102,-0.16393442622950818
saamTVnews,2022.0,185,115,137,-0.14906832298136646
saamTVnews,2023.0,43,25,15,-0.4827586206896552
sachin_rt,2020.0,585,79,504,-0.0743801652892562
sachin_rt,2021.0,589,90,1101,0.3029585798816568
sachin_rt,2022.0,413,64,365,-0.061696658097686374
sachin_rt,2023.0,152,52,149,-0.009966777408637873
sachingupta787,2020.0,366,99,55,-0.7387173396674585
sachingupta787,2021.0,501,81,178,-0.47569955817378495
sachingupta787,2022.0,227,48,137,-0.24725274725274726
sachingupta787,2023.0,734,26,98,-0.7644230769230769
sagarikaghose,2020.0,973,110,29,-0.9421157684630739
sagarikaghose,2021.0,504,38,23,-0.9127134724857685
sagarikaghose,2022.0,299,51,3,-0.9801324503311258
sagarikaghose,2023.0,326,46,7,-0.9579579579579579
sahiljoshii,2020.0,180,36,24,-0.7647058823529411
sahiljoshii,2021.0,101,27,15,-0.7413793103448276
sahiljoshii,2022.0,55,8,16,-0.5492957746478874
sahiljoshii,2023.0,14,3,2,-0.75
sajjanjindal,2020.0,13,31,49,0.5806451612903226
sajjanjindal,2021.0,8,0,26,0.5294117647058824
sajjanjindal,2022.0,8,0,10,0.1111111111111111
sajjanjindal,2023.0,7,3,18,0.44
saket71,2020.0,7,14,181,0.925531914893617
saket71,2021.0,9,11,482,0.9633401221995926
saket71,2022.0,13,10,355,0.9293478260869565
saket71,2023.0,9,6,159,0.8928571428571429
sakshijoshii,2020.0,5749,370,154,-0.9478231407758767
sakshijoshii,2021.0,15960,1434,361,-0.9557625145518044
sakshijoshii,2022.0,5220,646,70,-0.9735349716446124
sakshijoshii,2023.0,1763,225,26,-0.970933482392398
sampitroda,2020.0,231,6,0,-1.0
sampitroda,2021.0,118,10,0,-1.0
sampitroda,2022.0,223,15,4,-0.9647577092511013
sampitroda,2023.0,1117,109,4,-0.9928635147190009
sanjayswadesh,2020.0,2,12,288,0.9862068965517241
sanjayswadesh,2021.0,4,77,422,0.9812206572769953
sanjayswadesh,2022.0,1,10,125,0.9841269841269841
sanjayswadesh,2023.0,0,1,10,1.0
sanjeevsanyal,2020.0,29,6,323,0.8352272727272727
sanjeevsanyal,2021.0,18,12,604,0.9421221864951769
sanjeevsanyal,2022.0,13,21,301,0.9171974522292994
sanjeevsanyal,2023.0,2,6,95,0.9587628865979382
sanjuydv,2020.0,1515,169,9,-0.9881889763779528
sanjuydv,2021.0,1377,577,10,-0.9855803893294881
sanjuydv,2022.0,128,90,0,-1.0
sanjuydv,2023.0,12,4,0,-1.0
sanket,2020.0,594,27,74,-0.7784431137724551
sanket,2021.0,1211,93,104,-0.8418250950570342
sanket,2022.0,406,86,55,-0.7613882863340564
sanket,2023.0,56,12,10,-0.696969696969697
sansad_tv,2021.0,41,16,186,0.6387665198237885
sansad_tv,2022.0,118,122,823,0.7492029755579172
sansad_tv,2023.0,19,29,257,0.8623188405797102
saraf_pankaj,2020.0,1611,211,3,-0.9962825278810409
saraf_pankaj,2021.0,6053,1650,2,-0.9993393889347647
saraf_pankaj,2022.0,880,239,0,-1.0
saraf_pankaj,2023.0,81,10,1,-0.975609756097561
sardanarohit,2020.0,490,286,6078,0.8507917174177831
sardanarohit,2021.0,228,231,2450,0.8297236743838685
sardanarohit,2022.0,5,8,97,0.9019607843137255
sardanarohit,2023.0,0,0,1,1.0
sardesairajdeep,2020.0,5945,431,242,-0.9217714562792952
sardesairajdeep,2021.0,2354,146,150,-0.8801916932907349
sardesairajdeep,2022.0,2315,200,137,-0.8882544861337683
sardesairajdeep,2023.0,1577,161,60,-0.9266951740989615
satishacharya,2020.0,2199,77,51,-0.9546666666666667
satishacharya,2021.0,4750,215,142,-0.9419460343417825
satishacharya,2022.0,2288,107,44,-0.9622641509433962
satishacharya,2023.0,2194,147,23,-0.9792512404149752
scribe_prashant,2020.0,1482,48,61,-0.9209332469215813
scribe_prashant,2021.0,3642,359,208,-0.8919480519480519
scribe_prashant,2022.0,1355,106,65,-0.9084507042253521
scribe_prashant,2023.0,146,17,9,-0.8838709677419355
scroll_in,2020.0,458,12,18,-0.9243697478991597
scroll_in,2021.0,536,39,29,-0.8973451327433628
scroll_in,2022.0,403,18,27,-0.8744186046511628
scroll_in,2023.0,86,8,4,-0.9111111111111111
seemay,2020.0,466,14,8,-0.9662447257383966
seemay,2021.0,731,23,13,-0.9650537634408602
seemay,2022.0,268,11,1,-0.9925650557620818
seemay,2023.0,321,8,2,-0.9876160990712074
sengarlive,2020.0,206,15,161,-0.1226158038147139
sengarlive,2021.0,433,39,541,0.11088295687885011
sengarlive,2022.0,175,45,414,0.4057724957555178
sengarlive,2023.0,36,10,52,0.18181818181818182
seriousfunnyguy,2020.0,10,9,833,0.9762752075919335
seriousfunnyguy,2021.0,12,30,2378,0.9899581589958159
seriousfunnyguy,2022.0,5,43,757,0.9868766404199475
seriousfunnyguy,2023.0,4,62,301,0.9737704918032787
shahid_siddiqui,2020.0,420,17,32,-0.8584070796460177
shahid_siddiqui,2021.0,1127,83,41,-0.9297945205479452
shahid_siddiqui,2022.0,102,3,1,-0.9805825242718447
shahid_siddiqui,2023.0,12,3,1,-0.8461538461538461
shailesh505,2020.0,5,24,3,-0.25
shailesh505,2021.0,3,30,1,-0.5
shailesh505,2022.0,2,8,1,-0.3333333333333333
shailesh505,2023.0,5,1,0,-1.0
shakeelNBT,2020.0,720,37,1,-0.9972260748959778
shakeelNBT,2021.0,2698,266,0,-1.0
shakeelNBT,2022.0,4626,695,7,-0.9969781998704943
shakeelNBT,2023.0,2331,398,69,-0.9425
shantanug_,2020.0,5,7,246,0.9601593625498008
shantanug_,2021.0,13,195,738,0.9653794940079894
shantanug_,2022.0,3,83,363,0.9836065573770492
shantanug_,2023.0,1,3,44,0.9555555555555556
sharadsharma1,2020.0,964,18,1,-0.9979274611398964
sharadsharma1,2021.0,710,37,16,-0.9559228650137741
sharadsharma1,2022.0,1242,124,2,-0.9967845659163987
sharadsharma1,2023.0,707,39,6,-0.9831697054698457
sharmanagendar,2020.0,1051,6,4,-0.9924170616113744
sharmanagendar,2021.0,939,24,11,-0.9768421052631578
sharmanagendar,2022.0,482,13,4,-0.9835390946502057
sharmanagendar,2023.0,361,12,14,-0.9253333333333333
sharmarekha,2020.0,3,11,80,0.927710843373494
sharmarekha,2021.0,26,57,684,0.9267605633802817
sharmarekha,2022.0,13,54,206,0.8812785388127854
sharmarekha,2023.0,31,33,52,0.25301204819277107
shashank_ssj,2020.0,3,0,45,0.875
shashank_ssj,2021.0,9,10,523,0.9661654135338346
shashank_ssj,2022.0,24,69,1286,0.9633587786259542
shashank_ssj,2023.0,5,31,404,0.9755501222493888
sherryontopp,2020.0,2065,112,9,-0.991321118611379
sherryontopp,2021.0,12151,1023,54,-0.991151167554281
sherryontopp,2022.0,2249,398,25,-0.9780123131046614
sherryontopp,2023.0,792,89,13,-0.9677018633540373
shubhankrmishra,2020.0,17,3,40,0.40350877192982454
shubhankrmishra,2021.0,32,31,280,0.7948717948717948
shubhankrmishra,2022.0,559,436,5049,0.800641940085592
shubhankrmishra,2023.0,78,64,485,0.7229129662522202
siddarthpaim,2020.0,1,0,82,0.9759036144578314
siddarthpaim,2021.0,3,4,182,0.9675675675675676
siddarthpaim,2022.0,1,1,81,0.975609756097561
siddarthpaim,2023.0,0,0,32,1.0
siddharthjourno,2020.0,385,20,0,-1.0
siddharthjourno,2021.0,953,69,0,-1.0
siddharthjourno,2022.0,1430,92,3,-0.9958129797627355
siddharthjourno,2023.0,424,45,5,-0.9766899766899767
siddheshsawant_,2020.0,13,14,0,-1.0
siddheshsawant_,2021.0,13,11,0,-1.0
siddheshsawant_,2022.0,7,11,0,-1.0
siddheshsawant_,2023.0,3,2,0,-1.0
sidhant,2020.0,25,2,242,0.8127340823970037
sidhant,2021.0,83,35,1387,0.8870748299319728
sidhant,2022.0,121,719,2244,0.8976744186046511
sidhant,2023.0,33,279,855,0.9256756756756757
singhvarun,2020.0,25,30,223,0.7983870967741935
singhvarun,2021.0,25,9,474,0.8997995991983968
singhvarun,2022.0,33,49,815,0.9221698113207547
singhvarun,2023.0,5,2,146,0.9337748344370861
smitadeshmukh,2020.0,5,10,385,0.9743589743589743
smitadeshmukh,2021.0,4,13,1057,0.9924599434495759
smitadeshmukh,2022.0,13,21,789,0.9675810473815462
smitadeshmukh,2023.0,7,5,131,0.8985507246376812
smitaprakash,2020.0,68,29,1097,0.8832618025751073
smitaprakash,2021.0,64,71,1514,0.9188846641318125
smitaprakash,2022.0,16,41,504,0.9384615384615385
smitaprakash,2023.0,29,29,283,0.8141025641025641
snshriraj,2020.0,2,1,340,0.9883040935672515
snshriraj,2021.0,0,6,464,1.0
snshriraj,2022.0,2,26,178,0.9777777777777777
snshriraj,2023.0,1,1,4,0.6
sohitmishra99,2020.0,1048,48,11,-0.9792256846081209
sohitmishra99,2021.0,1656,143,47,-0.9448032883147387
sohitmishra99,2022.0,743,165,9,-0.976063829787234
sohitmishra99,2023.0,217,39,3,-0.9727272727272728
sonaliranade,2020.0,1022,13,107,-0.8104517271922055
sonaliranade,2021.0,2419,112,127,-0.9002356637863315
sonaliranade,2022.0,215,15,19,-0.8376068376068376
spbhattacharya,2020.0,175,7,113,-0.2152777777777778
spbhattacharya,2021.0,102,198,1647,0.8833619210977701
spbhattacharya,2022.0,76,161,1581,0.9082679541339771
spbhattacharya,2023.0,1,14,57,0.9655172413793104
speedytohike,2020.0,2050,88,6,-0.9941634241245136
speedytohike,2021.0,1332,417,6,-0.9910313901345291
speedytohike,2022.0,21,4,0,-1.0
sportstarweb,2020.0,10,1,19,0.3103448275862069
sportstarweb,2021.0,9,4,33,0.5714285714285714
sportstarweb,2022.0,24,4,31,0.12727272727272726
sportstarweb,2023.0,7,4,8,0.06666666666666667
ss_suryawanshi,2020.0,742,143,24,-0.9373368146214099
ss_suryawanshi,2021.0,2745,555,364,-0.7658411064651013
ss_suryawanshi,2022.0,1489,445,186,-0.777910447761194
ss_suryawanshi,2023.0,483,54,6,-0.9754601226993865
ssingapuri,2020.0,167,9,465,0.47151898734177217
ssingapuri,2021.0,535,33,1248,0.3998878295008413
ssingapuri,2022.0,328,35,647,0.3271794871794872
ssingapuri,2023.0,182,14,156,-0.07692307692307693
subhash2908,2020.0,2106,224,1,-0.9990507831039392
subhash2908,2021.0,6488,1562,11,-0.9966148638252039
subhash2908,2022.0,560,150,0,-1.0
subhash2908,2023.0,1379,71,1,-0.9985507246376811
sudarsansand,2020.0,216,55,1354,0.7248407643312101
sudarsansand,2021.0,1012,260,2724,0.4582441113490364
sudarsansand,2022.0,1441,378,1992,0.1605010195164579
sudarsansand,2023.0,138,164,476,0.5504885993485342
sudhirchaudhary,2020.0,192,164,4448,0.9172413793103448
sudhirchaudhary,2021.0,80,396,3578,0.9562602515035539
sudhirchaudhary,2022.0,39,136,1100,0.9315188762071993
sudhirchaudhary,2023.0,57,89,974,0.8894277400581959
suhasinih,2020.0,459,51,23,-0.9045643153526971
suhasinih,2021.0,896,77,20,-0.9563318777292577
suhasinih,2022.0,397,33,17,-0.9178743961352657
suhasinih,2023.0,193,12,18,-0.8293838862559242
sujitsingh__,2020.0,3460,519,8,-0.9953863898500577
sujitsingh__,2021.0,4305,2134,16,-0.9925943068734089
sujitsingh__,2022.0,867,509,0,-1.0
sujitsingh__,2023.0,57,24,0,-1.0
sunandavashisht,2020.0,25,6,522,0.9085923217550275
sunandavashisht,2021.0,26,12,1009,0.9497584541062802
sunandavashisht,2022.0,12,35,736,0.9679144385026738
sunandavashisht,2023.0,8,4,105,0.8584070796460177
sunetrac,2020.0,115,20,10,-0.84
sunetrac,2021.0,163,22,6,-0.9289940828402367
sunetrac,2022.0,57,6,8,-0.7538461538461538
sunetrac,2023.0,13,0,0,-1.0
surnell,2020.0,13,7,411,0.9386792452830188
surnell,2021.0,12,7,775,0.9695044472681067
surnell,2022.0,0,7,266,1.0
surnell,2023.0,0,5,193,1.0
suryapsingh_IAS,2020.0,4195,159,119,-0.9448307834955957
suryapsingh_IAS,2021.0,19836,2057,1299,-0.8770759403832505
suryapsingh_IAS,2022.0,10219,1361,355,-0.9328541706071496
suryapsingh_IAS,2023.0,4607,813,106,-0.9550180352217271
susantananda3,2020.0,197,48,856,0.6258309591642925
susantananda3,2021.0,248,116,457,0.29645390070921984
susantananda3,2022.0,290,38,171,-0.25813449023861174
susantananda3,2023.0,67,4,23,-0.4888888888888889
sushant_says,2020.0,1049,35,25,-0.9534450651769087
sushant_says,2021.0,3360,405,44,-0.9741480611045829
sushant_says,2022.0,427,64,8,-0.9632183908045977
sushant_says,2023.0,21,2,0,-1.0
svaradarajan,2020.0,1105,123,14,-0.9749776586237712
svaradarajan,2021.0,2159,109,30,-0.9725902238465053
svaradarajan,2022.0,416,44,14,-0.9348837209302325
svaradarajan,2023.0,193,17,1,-0.9896907216494846
swachhbharat,2020.0,13,7,534,0.9524680073126143
swachhbharat,2021.0,8,10,340,0.9540229885057471
