source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
7921028,"See which party is talking about Kashmiri Pandits

If Hypocrisy have any face 👇 https://t.co/5DJIHQXsjw",Starboy2079,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'party', 'score': 0.4158}, {'text': 'pandits', 'score': 0.4047}, {'text': 'hypocrisy', 'score': 0.3463}]"
5337487,"#KashmiriPandits once again receive death warrants from terrorists. 
The govt refuses to relocate us to Jammu . 
Our salaries have not been released since last 5 months . 
We were mocked at @IFFIGoa . 
We r tired of carrying dead bodies on our shoulders .
Shame
@AMEAK_Displaced https://t.co/dS9znpSV1j https://t.co/PG4RWkhvkp",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'terrorists', 'score': 0.373}, {'text': 'ameak_displaced', 'score': 0.2197}, {'text': 'salaries', 'score': 0.1464}]"
5339324,"What does one expect from a Mayor of Kashmir like him who is a follower of Aurangzeb the invader who has killed so many innocents ? 
Aise hi nahi Kashmir me aatankwadi paida hue hain. 
#JusticeForRahulBhatt 
#kashmiripanditsgenocide 
#KashmiriPanditsseeksjustice . https://t.co/nl9A1lsTkL",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.4706}, {'text': 'mayor', 'score': 0.3539}, {'text': 'innocents', 'score': 0.2713}]"
693094,"Ds dead body in #Delhi reminds me of #KashmiriPandits like #JusticeNeelkanthGanjoo #TikalalTaploo #PremNathBhatt #Lassakoul #SarvanandPremi who wr shot &amp; their bodies wr lyng in a pool of blood on d streets in #Kashmir. 
V pd a price for believing in India &amp; so are ppl in Del nw. https://t.co/G1ZlhCEG6c",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'delhi', 'score': 0.502}, {'text': 'dead', 'score': 0.4872}, {'text': 'blood', 'score': 0.3107}]"
7339308,"Once the film #KashmirFiles has been watched, rage has been vented, posters put up, liberals vilified, Nehru attacked: will we see a systematic policy to rehabilitate #KashmiriPandits and create a comprehensive peaceful plan for their return to Kashmir? No?",sagarikaghose,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.5498}, {'text': 'liberals', 'score': 0.2729}, {'text': 'rehabilitate', 'score': 0.2427}]"
5721938,"""How Many Kashmiri Pandits Relocated By BJP In 8 Years?"": Arvind Kejriwal https://t.co/mD4OsgD98b https://t.co/kdcnpEW0IL",ndtvfeed,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4597}, {'text': 'relocated', 'score': 0.362}, {'text': 'years', 'score': 0.2228}]"
5527116,"Since 1990,
Congress ruled for 15 years.
BJP ruled for 14 years. 
Janta Party for 3 years.
What has your party done to Kashmiri Pandits except for using them for your dirty politics @CTRavi_BJP avvre ? https://t.co/yAjXpRzAOU",zoo_bear,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'party', 'score': 0.389}, {'text': 'ruled', 'score': 0.2688}, {'text': 'ctravi_bjp', 'score': 0.1238}]"
6580290,"During Modi's visit, Kashmiri Pandits sat on a dharna demanding a panel to probe the exodus of Kashmiri Pandits in 1990

Modi ignored the demand of Kashmiri Pandits because the exodus happened under the BJP-supported VP Singh Govt with a BJP J&amp;K Governor.
 https://t.co/Krvwep56AE",geetv79,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.3921}, {'text': 'panel', 'score': 0.3116}, {'text': 'ignored', 'score': 0.2229}]"
5831724,"Shame on you #NadavLapid  

Our enemies have never lived in peace . 

#KashmiriPandits 
#KashmiriPanditGenocide 
#KashmirFiles https://t.co/fSP68Pwtky",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.5236}, {'text': 'enemies', 'score': 0.3839}, {'text': 'never', 'score': 0.2396}]"
7292145,"What’s vulgar about #NadavLapid’s “total apology” to #KashmiriPandits is he doesn’t utter a word condemning #Pak-backed jihadis who terrorised Pandits, killed the men, raped their women &amp; forced peace loving Pandit families into exile. Critique the movie but condemn the terrorist https://t.co/ZOqJIEj2UR",MinhazMerchant,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'jihadis', 'score': 0.4845}, {'text': 'apology', 'score': 0.4214}, {'text': 'pandit', 'score': 0.2607}]"
